Group,Tank,Day,ZT,Chamber,FishCount
Experiment,2,7,20,2,4.3
Experiment,3,7,20,2,3.983333333
Experiment,1,7,20,3,1.383333333
Experiment,2,7,20,3,2.133333333
Experiment,3,7,20,3,2.583333333
Experiment,1,7,20,4,0.616666667
Experiment,2,7,20,4,1.933333333
Experiment,3,7,20,4,1.95
Experiment,1,7,20,5,1.6
Experiment,2,7,20,5,1.533333333
Experiment,3,7,20,5,2.733333333
Experiment,1,7,21,1,3.35
Experiment,2,7,21,1,2
Experiment,3,7,21,1,0.65
Experiment,1,7,21,2,4.033333333
Experiment,2,7,21,2,5.266666667
Experiment,3,7,21,2,3.033333333
Experiment,1,7,21,3,1.55
Experiment,2,7,21,3,1.716666667
Experiment,3,7,21,3,2.65
Experiment,1,7,21,4,1.233333333
Experiment,2,7,21,4,0.916666667
Experiment,3,7,21,4,2.4
Experiment,1,7,21,5,1.833333333
Experiment,2,7,21,5,2.1
Experiment,3,7,21,5,3.266666667
Experiment,1,7,22,1,2.15
Experiment,2,7,22,1,2.366666667
Experiment,3,7,22,1,0.333333333
Experiment,1,7,22,2,4.266666667
Experiment,2,7,22,2,5.183333333
Experiment,3,7,22,2,3.133333333
Experiment,1,7,22,3,1.966666667
Experiment,2,7,22,3,1.333333333
Experiment,3,7,22,3,2.366666667
Experiment,1,7,22,4,1.666666667
Experiment,2,7,22,4,0.45
Experiment,3,7,22,4,2.816666667
Experiment,1,7,22,5,1.95
Experiment,2,7,22,5,2.666666667
Experiment,3,7,22,5,3.35
Experiment,1,7,23,1,1.8
Experiment,2,7,23,1,2.466666667
Experiment,3,7,23,1,0.05
Experiment,1,7,23,2,3.95
Experiment,2,7,23,2,4.633333333
Experiment,3,7,23,2,3.3
Experiment,1,7,23,3,2.283333333
Experiment,2,7,23,3,1.483333333
Experiment,3,7,23,3,2.75
Experiment,1,7,23,4,1.7
Experiment,2,7,23,4,0.716666667
Experiment,3,7,23,4,2.7
Experiment,1,7,23,5,2.266666667
Experiment,2,7,23,5,2.7
Experiment,3,7,23,5,3.2
Experiment,1,8,0,1,2.833333333
Experiment,2,8,0,1,3
Experiment,3,8,0,1,0.733333333
Experiment,1,8,0,2,2.974358974
Experiment,2,8,0,2,1.205128205
Experiment,3,8,0,2,1.538461538
Experiment,1,8,0,3,1.333333333
Experiment,2,8,0,3,0.333333333
Experiment,3,8,0,3,2.076923077
Experiment,1,8,0,4,1.128205128
Experiment,2,8,0,4,0.846153846
Experiment,3,8,0,4,2.025641026
Experiment,1,8,0,5,3.794871795
Experiment,2,8,0,5,6.307692308
Experiment,3,8,0,5,5.307692308
Experiment,1,8,1,1,2.066666667
Experiment,2,8,1,1,3.366666667
Experiment,3,8,1,1,1.216666667
Experiment,1,8,1,2,3.05
Experiment,2,8,1,2,1.133333333
Experiment,3,8,1,2,0.583333333
Experiment,1,8,1,3,1.9
Experiment,2,8,1,3,1.55
Experiment,3,8,1,3,1.766666667
Experiment,1,8,1,4,1.916666667
Experiment,2,8,1,4,1.9
Experiment,3,8,1,4,2.883333333
Experiment,1,8,1,5,3.066666667
Experiment,2,8,1,5,4.05
Experiment,3,8,1,5,5.55
Experiment,1,8,2,1,2.483333333
Experiment,2,8,2,1,3.016666667
Experiment,3,8,2,1,0.966666667
Experiment,1,8,2,2,2.783333333
Experiment,2,8,2,2,0.966666667
Experiment,3,8,2,2,0.366666667
Experiment,1,8,2,3,1.8
Experiment,2,8,2,3,2.383333333
Experiment,3,8,2,3,1.416666667
Experiment,1,8,2,4,1.166666667
Experiment,2,8,2,4,0.516666667
Experiment,3,8,2,4,2.733333333
Experiment,1,8,2,5,3.766666667
Experiment,2,8,2,5,5.116666667
Experiment,3,8,2,5,6.516666667
Experiment,1,8,3,1,2
Experiment,2,8,3,1,3.85
Experiment,3,8,3,1,1.2
Experiment,1,8,3,2,3.375
Experiment,2,8,3,2,1.05
Experiment,3,8,3,2,0.566666667
Experiment,1,8,3,3,2.267857143
Experiment,2,8,3,3,1.9
Experiment,3,8,3,3,1.066666667
Experiment,1,8,3,4,1.071428571
Experiment,2,8,3,4,0.966666667
Experiment,3,8,3,4,2.5
Experiment,1,8,3,5,3.285714286
Experiment,2,8,3,5,4.233333333
Experiment,3,8,3,5,6.666666667
Experiment,1,8,4,1,1.35
Experiment,2,8,4,1,3.083333333
Experiment,3,8,4,1,0.383333333
Experiment,1,8,4,2,2.15
Experiment,2,8,4,2,1.866666667
Experiment,3,8,4,2,0.6
Experiment,1,8,4,3,4.683333333
Experiment,2,8,4,3,1.3
Experiment,3,8,4,3,1.15
Experiment,1,8,4,4,1.683333333
Experiment,2,8,4,4,1.433333333
Experiment,3,8,4,4,2.683333333
Experiment,1,8,4,5,2.133333333
Experiment,2,8,4,5,4.316666667
Experiment,3,8,4,5,7.183333333
Experiment,1,8,5,1,1.933333333
Experiment,2,8,5,1,1.7
Experiment,3,8,5,1,0.366666667
Experiment,1,8,5,2,2.25
Experiment,2,8,5,2,1.016666667
Experiment,3,8,5,2,0.733333333
Experiment,1,8,5,3,3.633333333
Experiment,2,8,5,3,0.8
Experiment,3,8,5,3,2.016666667
Experiment,1,8,5,4,2.216666667
Experiment,2,8,5,4,0.8
Experiment,3,8,5,4,3.616666667
Experiment,1,8,5,5,1.966666667
Experiment,2,8,5,5,7.683333333
Experiment,3,8,5,5,5.266666667
Experiment,1,8,6,1,1.766666667
Experiment,2,8,6,1,2.116666667
Experiment,3,8,6,1,0.466666667
Experiment,1,8,6,2,3.133333333
Experiment,2,8,6,2,1.183333333
Experiment,3,8,6,2,1.183333333
Experiment,1,8,6,3,3.6
Experiment,2,8,6,3,1.533333333
Experiment,3,8,6,3,2.166666667
Experiment,1,8,6,4,0.833333333
Experiment,2,8,6,4,1.416666667
Experiment,3,8,6,4,3.566666667
Experiment,1,8,6,5,2.666666667
Experiment,2,8,6,5,5.75
Experiment,3,8,6,5,4.616666667
Experiment,1,8,7,1,2.933333333
Experiment,2,8,7,1,2.316666667
Experiment,3,8,7,1,0.216666667
Experiment,1,8,7,2,1.816666667
Experiment,2,8,7,2,1.45
Experiment,3,8,7,2,0.8
Experiment,1,8,7,3,3.316666667
Experiment,2,8,7,3,3.266666667
Experiment,3,8,7,3,2.566666667
Experiment,1,8,7,4,1.05
Experiment,2,8,7,4,2
Experiment,3,8,7,4,2.1
Experiment,1,8,7,5,2.883333333
Experiment,2,8,7,5,2.966666667
Experiment,3,8,7,5,6.316666667
Experiment,1,8,8,1,1.883333333
Experiment,2,8,8,1,1.633333333
Experiment,3,8,8,1,0.266666667
Experiment,1,8,8,2,2.083333333
Experiment,2,8,8,2,0.7
Experiment,3,8,8,2,0.533333333
Experiment,1,8,8,3,4.2
Experiment,2,8,8,3,1.166666667
Experiment,3,8,8,3,1.833333333
Experiment,1,8,8,4,1.366666667
Experiment,2,8,8,4,3.25
Experiment,3,8,8,4,2.85
Experiment,1,8,8,5,2.466666667
Experiment,2,8,8,5,5.25
Experiment,3,8,8,5,6.516666667
Experiment,1,8,9,1,1.533333333
Experiment,2,8,9,1,2.133333333
Experiment,3,8,9,1,0.7
Experiment,1,8,9,2,3.266666667
Experiment,2,8,9,2,1.533333333
Experiment,3,8,9,2,0.7
Experiment,1,8,9,3,2.616666667
Experiment,2,8,9,3,3.866666667
Experiment,3,8,9,3,1.483333333
Experiment,1,8,9,4,1.266666667
Experiment,2,8,9,4,1.066666667
Experiment,3,8,9,4,2.316666667
Experiment,1,8,9,5,3.316666667
Experiment,2,8,9,5,3.4
Experiment,3,8,9,5,6.8
Experiment,1,8,10,1,3.85
Experiment,2,8,10,1,2.683333333
Experiment,3,8,10,1,0.1
Experiment,1,8,10,2,2.3
Experiment,2,8,10,2,1.35
Experiment,3,8,10,2,0.583333333
Experiment,1,8,10,3,1.316666667
Experiment,2,8,10,3,2.366666667
Experiment,3,8,10,3,0.75
Experiment,1,8,10,4,1.033333333
Experiment,2,8,10,4,1.683333333
Experiment,3,8,10,4,2.633333333
Experiment,1,8,10,5,3.5
Experiment,2,8,10,5,3.916666667
Experiment,3,8,10,5,7.933333333
Experiment,1,8,11,1,3.1
Experiment,2,8,11,1,2.15
Experiment,3,8,11,1,0.866666667
Experiment,1,8,11,2,2.583333333
Experiment,2,8,11,2,1.483333333
Experiment,3,8,11,2,1.8
Experiment,1,8,11,3,2.166666667
Experiment,2,8,11,3,0.916666667
Experiment,3,8,11,3,2.35
Experiment,1,8,11,4,1.55
Experiment,2,8,11,4,1.9
Experiment,3,8,11,4,2.316666667
Experiment,1,8,11,5,2.6
Experiment,2,8,11,5,5.55
Experiment,3,8,11,5,4.666666667
Experiment,1,8,12,1,2.266666667
Experiment,2,8,12,1,1.416666667
Experiment,3,8,12,1,1.433333333
Experiment,1,8,12,2,4.2
Experiment,2,8,12,2,4
Experiment,3,8,12,2,4.9
Experiment,1,8,12,3,2.683333333
Experiment,2,8,12,3,0.883333333
Experiment,3,8,12,3,3.65
Experiment,1,8,12,4,1.6
Experiment,2,8,12,4,2.45
Experiment,3,8,12,4,1
Experiment,1,8,12,5,1.25
Experiment,2,8,12,5,3.25
Experiment,3,8,12,5,1.016666667
Experiment,1,8,13,1,2.333333333
Experiment,2,8,13,1,1.066666667
Experiment,3,8,13,1,0.95
Experiment,1,8,13,2,4.433333333
Experiment,2,8,13,2,4.883333333
Experiment,3,8,13,2,4.733333333
Experiment,1,8,13,3,2.833333333
Experiment,2,8,13,3,0.466666667
Experiment,3,8,13,3,4.316666667
Experiment,1,8,13,4,1.483333333
Experiment,2,8,13,4,3.216666667
Experiment,3,8,13,4,0.866666667
Experiment,1,8,13,5,0.916666667
Experiment,2,8,13,5,2.366666667
Experiment,3,8,13,5,1.133333333
Experiment,1,8,14,1,1.766666667
Experiment,2,8,14,1,1.55
Experiment,3,8,14,1,1
Experiment,1,8,14,2,4.983333333
Experiment,2,8,14,2,5.333333333
Experiment,3,8,14,2,4.733333333
Experiment,1,8,14,3,3.466666667
Experiment,2,8,14,3,0.933333333
Experiment,3,8,14,3,4.716666667
Experiment,1,8,14,4,1.183333333
Experiment,2,8,14,4,1.95
Experiment,3,8,14,4,0.333333333
Experiment,1,8,14,5,0.6
Experiment,2,8,14,5,2.233333333
Experiment,3,8,14,5,1.216666667
Experiment,1,8,15,1,2.266666667
Experiment,2,8,15,1,1.2
Experiment,3,8,15,1,0.983333333
Experiment,1,8,15,2,5.1
Experiment,2,8,15,2,4.95
Experiment,3,8,15,2,4.966666667
Experiment,1,8,15,3,3.116666667
Experiment,2,8,15,3,0.983333333
Experiment,3,8,15,3,4.3
Experiment,1,8,15,4,0.916666667
Experiment,2,8,15,4,1.733333333
Experiment,3,8,15,4,0.65
Experiment,1,8,15,5,0.6
Experiment,2,8,15,5,3.133333333
Experiment,3,8,15,5,1.1
Experiment,1,8,16,1,2.8
Experiment,2,8,16,1,1.566666667
Experiment,3,8,16,1,0.433333333
Experiment,1,8,16,2,5.633333333
Experiment,2,8,16,2,5.8
Experiment,3,8,16,2,4.8
Experiment,1,8,16,3,1.7
Experiment,2,8,16,3,0.7
Experiment,3,8,16,3,4.766666667
Experiment,1,8,16,4,0.8
Experiment,2,8,16,4,1.133333333
Experiment,3,8,16,4,1
Experiment,1,8,16,5,1.066666667
Experiment,2,8,16,5,2.8
Experiment,3,8,16,5,1
Experiment,1,8,17,1,3.233333333
Experiment,2,8,17,1,1.25
Experiment,3,8,17,1,0.5
Experiment,1,8,17,2,5.45
Experiment,2,8,17,2,5.783333333
Experiment,3,8,17,2,4.933333333
Experiment,1,8,17,3,2
Experiment,2,8,17,3,0.566666667
Experiment,3,8,17,3,4.583333333
Experiment,1,8,17,4,0.3
Experiment,2,8,17,4,1.45
Experiment,3,8,17,4,0.966666667
Experiment,1,8,17,5,1.016666667
Experiment,2,8,17,5,2.95
Experiment,3,8,17,5,1.016666667
Experiment,1,8,18,1,3.55
Experiment,2,8,18,1,1.2
Experiment,3,8,18,1,0.35
Experiment,1,8,18,2,4.966666667
Experiment,2,8,18,2,4.883333333
Experiment,3,8,18,2,5.25
Experiment,1,8,18,3,2.2
Experiment,2,8,18,3,1.366666667
Experiment,3,8,18,3,4.383333333
Experiment,1,8,18,4,0.266666667
Experiment,2,8,18,4,1.133333333
Experiment,3,8,18,4,0.766666667
Experiment,1,8,18,5,1.016666667
Experiment,2,8,18,5,3.416666667
Experiment,3,8,18,5,1.25
Experiment,1,8,19,1,3.35
Experiment,2,8,19,1,1.683333333
Experiment,3,8,19,1,0.933333333
Experiment,1,8,19,2,4.216666667
Experiment,2,8,19,2,4.333333333
Experiment,3,8,19,2,5.15
Experiment,1,8,19,3,2.816666667
Experiment,2,8,19,3,1.65
Experiment,3,8,19,3,3.15
Experiment,1,8,19,4,0.333333333
Experiment,2,8,19,4,1.233333333
Experiment,3,8,19,4,1.633333333
Experiment,1,8,19,5,1.283333333
Experiment,2,8,19,5,3.1
Experiment,3,8,19,5,1.133333333
Experiment,1,8,20,1,3.45
Experiment,2,8,20,1,1.616666667
Experiment,3,8,20,1,0.766666667
Experiment,1,8,20,2,4.166666667
Experiment,2,8,20,2,4.416666667
Experiment,3,8,20,2,4.2
Experiment,1,8,20,3,2.533333333
Experiment,2,8,20,3,2.483333333
Experiment,3,8,20,3,3.15
Experiment,1,8,20,4,0.2
Experiment,2,8,20,4,1.816666667
Experiment,3,8,20,4,2.316666667
Experiment,1,8,20,5,1.65
Experiment,2,8,20,5,1.666666667
Experiment,3,8,20,5,1.566666667
Experiment,1,8,21,1,2.4
Experiment,2,8,21,1,2.033333333
Experiment,3,8,21,1,0.316666667
Experiment,1,8,21,2,4.666666667
Experiment,2,8,21,2,4.55
Experiment,3,8,21,2,4.55
Experiment,1,8,21,3,2.55
Experiment,2,8,21,3,2.166666667
Experiment,3,8,21,3,4.266666667
Experiment,1,8,21,4,0.566666667
Experiment,2,8,21,4,1.116666667
Experiment,3,8,21,4,2.066666667
Experiment,1,8,21,5,1.816666667
Experiment,2,8,21,5,2.133333333
Experiment,3,8,21,5,0.8
Experiment,1,8,22,1,2.016666667
Experiment,2,8,22,1,2.466666667
Experiment,3,8,22,1,0.483333333
Experiment,1,8,22,2,4
Experiment,2,8,22,2,4.716666667
Experiment,3,8,22,2,5.483333333
Experiment,1,8,22,3,2.15
Experiment,2,8,22,3,1.816666667
Experiment,3,8,22,3,2.433333333
Experiment,1,8,22,4,1.3
Experiment,2,8,22,4,0.516666667
Experiment,3,8,22,4,2.183333333
Experiment,1,8,22,5,2.533333333
Experiment,2,8,22,5,2.483333333
Experiment,3,8,22,5,1.416666667
Experiment,1,8,23,1,2.166666667
Experiment,2,8,23,1,1.4
Experiment,3,8,23,1,0.183333333
Experiment,1,8,23,2,3.45
Experiment,2,8,23,2,5.55
Experiment,3,8,23,2,5.8
Experiment,1,8,23,3,1.75
Experiment,2,8,23,3,1.233333333
Experiment,3,8,23,3,2.433333333
Experiment,1,8,23,4,1.65
Experiment,2,8,23,4,0.966666667
Experiment,3,8,23,4,1.983333333
Experiment,1,8,23,5,2.983333333
Experiment,2,8,23,5,2.85
Experiment,3,8,23,5,1.6
Experiment,1,9,0,1,3.183333333
Experiment,2,9,0,1,3.75
Experiment,3,9,0,1,0.783333333
Experiment,1,9,0,2,2.384615385
Experiment,2,9,0,2,1.58974359
Experiment,3,9,0,2,0.948717949
Experiment,1,9,0,3,1.205128205
Experiment,2,9,0,3,0.641025641
Experiment,3,9,0,3,0.641025641
Experiment,1,9,0,4,1.205128205
Experiment,2,9,0,4,0.794871795
Experiment,3,9,0,4,2.025641026
Experiment,1,9,0,5,4.41025641
Experiment,2,9,0,5,4
Experiment,3,9,0,5,7.282051282
Experiment,1,9,1,1,3.183333333
Experiment,2,9,1,1,4.1
Experiment,3,9,1,1,1.233333333
Experiment,1,9,1,2,2.316666667
Experiment,2,9,1,2,1.716666667
Experiment,3,9,1,2,0.533333333
Experiment,1,9,1,3,1.7
Experiment,2,9,1,3,1.583333333
Experiment,3,9,1,3,1.133333333
Experiment,1,9,1,4,1.383333333
Experiment,2,9,1,4,0.716666667
Experiment,3,9,1,4,3.816666667
Experiment,1,9,1,5,3.416666667
Experiment,2,9,1,5,3.883333333
Experiment,3,9,1,5,5.283333333
Experiment,1,9,2,1,4
Experiment,2,9,2,1,4.283333333
Experiment,3,9,2,1,0.833333333
Experiment,1,9,2,2,2.25
Experiment,2,9,2,2,1.766666667
Experiment,3,9,2,2,0.383333333
Experiment,1,9,2,3,1.3
Experiment,2,9,2,3,1.166666667
Experiment,3,9,2,3,0.583333333
Experiment,1,9,2,4,0.95
Experiment,2,9,2,4,1.5
Experiment,3,9,2,4,2.9
Experiment,1,9,2,5,3.5
Experiment,2,9,2,5,3.283333333
Experiment,3,9,2,5,7.3
Experiment,1,9,3,1,3.2
Experiment,2,9,3,1,3.666666667
Experiment,3,9,3,1,1.183333333
Experiment,1,9,3,2,2.133333333
Experiment,2,9,3,2,2.083333333
Experiment,3,9,3,2,1.266666667
Experiment,1,9,3,3,3.4
Experiment,2,9,3,3,2.183333333
Experiment,3,9,3,3,0.666666667
Experiment,1,9,3,4,0.516666667
Experiment,2,9,3,4,1.3
Experiment,3,9,3,4,1.383333333
Experiment,1,9,3,5,2.75
Experiment,2,9,3,5,2.766666667
Experiment,3,9,3,5,7.5
Experiment,1,9,4,1,3.066666667
Experiment,2,9,4,1,2.866666667
Experiment,3,9,4,1,0.716666667
Experiment,1,9,4,2,1.95
Experiment,2,9,4,2,2
Experiment,3,9,4,2,0.616666667
Experiment,1,9,4,3,3.016666667
Experiment,2,9,4,3,1.383333333
Experiment,3,9,4,3,1.566666667
Experiment,1,9,4,4,0.683333333
Experiment,2,9,4,4,1.266666667
Experiment,3,9,4,4,2.316666667
Experiment,1,9,4,5,3.283333333
Experiment,2,9,4,5,4.483333333
Experiment,3,9,4,5,6.783333333
Experiment,1,9,5,1,2.95
Experiment,2,9,5,1,2.383333333
Experiment,3,9,5,1,0.9
Experiment,1,9,5,2,2.55
Experiment,2,9,5,2,1.383333333
Experiment,3,9,5,2,0.65
Experiment,1,9,5,3,3.433333333
Experiment,2,9,5,3,1.15
Experiment,3,9,5,3,2.2
Experiment,1,9,5,4,0.95
Experiment,2,9,5,4,1.55
Experiment,3,9,5,4,2.033333333
Experiment,1,9,5,5,2.116666667
Experiment,2,9,5,5,5.533333333
Experiment,3,9,5,5,6.216666667
Experiment,1,9,6,1,3.766666667
Experiment,2,9,6,1,1.283333333
Experiment,3,9,6,1,0.9
Experiment,1,9,6,2,1.85
Experiment,2,9,6,2,1.9
Experiment,3,9,6,2,1.066666667
Experiment,1,9,6,3,2.3
Experiment,2,9,6,3,2.95
Experiment,3,9,6,3,3.016666667
Experiment,1,9,6,4,1.3
Experiment,2,9,6,4,2.316666667
Experiment,3,9,6,4,1.75
Experiment,1,9,6,5,2.783333333
Experiment,2,9,6,5,3.55
Experiment,3,9,6,5,5.266666667
Experiment,1,9,7,1,2.15
Experiment,2,9,7,1,0.766666667
Experiment,3,9,7,1,1.133333333
Experiment,1,9,7,2,2.583333333
Experiment,2,9,7,2,2.166666667
Experiment,3,9,7,2,1.033333333
Experiment,1,9,7,3,4.283333333
Experiment,2,9,7,3,1.466666667
Experiment,3,9,7,3,4.05
Experiment,1,9,7,4,1.15
Experiment,2,9,7,4,1.933333333
Experiment,3,9,7,4,2.683333333
Experiment,1,9,7,5,1.833333333
Experiment,2,9,7,5,5.666666667
Experiment,3,9,7,5,3.1
Experiment,1,9,8,1,2.283333333
Experiment,2,9,8,1,1.4
Experiment,3,9,8,1,1.216666667
Experiment,1,9,8,2,2.7
Experiment,2,9,8,2,2.233333333
Experiment,3,9,8,2,1.383333333
Experiment,1,9,8,3,4.683333333
Experiment,2,9,8,3,1.15
Experiment,3,9,8,3,3.15
Experiment,1,9,8,4,0.916666667
Experiment,2,9,8,4,1.733333333
Experiment,3,9,8,4,3.883333333
Experiment,1,9,8,5,1.416666667
Experiment,2,9,8,5,5.483333333
Experiment,3,9,8,5,2.366666667
Experiment,1,9,9,1,1.883333333
Experiment,2,9,9,1,1.166666667
Experiment,3,9,9,1,0.633333333
Experiment,1,9,9,2,1.766666667
Experiment,2,9,9,2,2.233333333
Experiment,3,9,9,2,0.45
Experiment,1,9,9,3,5.216666667
Experiment,2,9,9,3,1.6
Experiment,3,9,9,3,3.05
Experiment,1,9,9,4,1.333333333
Experiment,2,9,9,4,2.583333333
Experiment,3,9,9,4,3.516666667
Experiment,1,9,9,5,1.8
Experiment,2,9,9,5,4.416666667
Experiment,3,9,9,5,4.35
Experiment,1,9,10,1,2.2
Experiment,2,9,10,1,0.783333333
Experiment,3,9,10,1,1.55
Experiment,1,9,10,2,2.7
Experiment,2,9,10,2,2.266666667
Experiment,3,9,10,2,1.066666667
Experiment,1,9,10,3,3.216666667
Experiment,2,9,10,3,1.883333333
Experiment,3,9,10,3,1.766666667
Experiment,1,9,10,4,1.116666667
Experiment,2,9,10,4,1.65
Experiment,3,9,10,4,2.766666667
Experiment,1,9,10,5,2.766666667
Experiment,2,9,10,5,5.416666667
Experiment,3,9,10,5,4.85
Experiment,1,9,11,1,1.283333333
Experiment,2,9,11,1,1.1
Experiment,3,9,11,1,0.766666667
Experiment,1,9,11,2,2.866666667
Experiment,2,9,11,2,2.6
Experiment,3,9,11,2,0.8
Experiment,1,9,11,3,2.45
Experiment,2,9,11,3,2.266666667
Experiment,3,9,11,3,2.283333333
Experiment,1,9,11,4,1.666666667
Experiment,2,9,11,4,2.383333333
Experiment,3,9,11,4,5.666666667
Experiment,1,9,11,5,3.733333333
Experiment,2,9,11,5,3.65
Experiment,3,9,11,5,2.483333333
Experiment,1,9,12,1,1.85
Experiment,2,9,12,1,1.983333333
Experiment,3,9,12,1,1.1
Experiment,1,9,12,2,5.216666667
Experiment,2,9,12,2,4.766666667
Experiment,3,9,12,2,3.783333333
Experiment,1,9,12,3,1.8
Experiment,2,9,12,3,2.383333333
Experiment,3,9,12,3,3.583333333
Experiment,1,9,12,4,1.5
Experiment,2,9,12,4,1.433333333
Experiment,3,9,12,4,2.416666667
Experiment,1,9,12,5,1.633333333
Experiment,2,9,12,5,1.433333333
Experiment,3,9,12,5,1.116666667
Experiment,1,9,13,1,2.05
Experiment,2,9,13,1,2.283333333
Experiment,3,9,13,1,1.05
Experiment,1,9,13,2,5.383333333
Experiment,2,9,13,2,5.6
Experiment,3,9,13,2,4.85
Experiment,1,9,13,3,2.1
Experiment,2,9,13,3,2.566666667
Experiment,3,9,13,3,3.4
Experiment,1,9,13,4,1.116666667
Experiment,2,9,13,4,0.416666667
Experiment,3,9,13,4,1.816666667
Experiment,1,9,13,5,1.35
Experiment,2,9,13,5,1.133333333
Experiment,3,9,13,5,0.883333333
Experiment,1,9,14,1,2.25
Experiment,2,9,14,1,2.1
Experiment,3,9,14,1,1
Experiment,1,9,14,2,5.95
Experiment,2,9,14,2,5.833333333
Experiment,3,9,14,2,5.066666667
Experiment,1,9,14,3,1.816666667
Experiment,2,9,14,3,2.816666667
Experiment,3,9,14,3,3.233333333
Experiment,1,9,14,4,0.133333333
Experiment,2,9,14,4,0.716666667
Experiment,3,9,14,4,1.766666667
Experiment,1,9,14,5,1.85
Experiment,2,9,14,5,0.533333333
Experiment,3,9,14,5,0.933333333
Experiment,1,9,15,1,2.583333333
Experiment,2,9,15,1,1.916666667
Experiment,3,9,15,1,1.1
Experiment,1,9,15,2,5.166666667
Experiment,2,9,15,2,5.8
Experiment,3,9,15,2,4.9
Experiment,1,9,15,3,1.15
Experiment,2,9,15,3,2.05
Experiment,3,9,15,3,2.8
Experiment,1,9,15,4,1.083333333
Experiment,2,9,15,4,1.233333333
Experiment,3,9,15,4,2.25
Experiment,1,9,15,5,2.016666667
Experiment,2,9,15,5,1
Experiment,3,9,15,5,0.95
Experiment,1,9,16,1,2.2
Experiment,2,9,16,1,2.166666667
Experiment,3,9,16,1,1.1
Experiment,1,9,16,2,6
Experiment,2,9,16,2,5.666666667
Experiment,3,9,16,2,4.466666667
Experiment,1,9,16,3,2.033333333
Experiment,2,9,16,3,1.666666667
Experiment,3,9,16,3,3.133333333
Experiment,1,9,16,4,0.666666667
Experiment,2,9,16,4,1.533333333
Experiment,3,9,16,4,2.466666667
Experiment,1,9,16,5,1.1
Experiment,2,9,16,5,0.966666667
Experiment,3,9,16,5,0.833333333
Experiment,1,9,17,1,2.45
Experiment,2,9,17,1,2.516666667
Experiment,3,9,17,1,0.816666667
Experiment,1,9,17,2,5.966666667
Experiment,2,9,17,2,5.883333333
Experiment,3,9,17,2,4.433333333
Experiment,1,9,17,3,1.716666667
Experiment,2,9,17,3,1.983333333
Experiment,3,9,17,3,3.1
Experiment,1,9,17,4,0.85
Experiment,2,9,17,4,0.616666667
Experiment,3,9,17,4,2.716666667
Experiment,1,9,17,5,1.016666667
Experiment,2,9,17,5,1
Experiment,3,9,17,5,0.933333333
Experiment,1,9,18,1,2.816666667
Experiment,2,9,18,1,2.9
Experiment,3,9,18,1,0.833333333
Experiment,1,9,18,2,5.55
Experiment,2,9,18,2,5.933333333
Experiment,3,9,18,2,4.683333333
Experiment,1,9,18,3,1.683333333
Experiment,2,9,18,3,1.566666667
Experiment,3,9,18,3,2.566666667
Experiment,1,9,18,4,0.983333333
Experiment,2,9,18,4,0.45
Experiment,3,9,18,4,2.85
Experiment,1,9,18,5,0.966666667
Experiment,2,9,18,5,1.15
Experiment,3,9,18,5,1.066666667
Experiment,1,9,19,1,3.033333333
Experiment,2,9,19,1,1.566666667
Experiment,3,9,19,1,0.466666667
Experiment,1,9,19,2,5.25
Experiment,2,9,19,2,6.1
Experiment,3,9,19,2,4.016666667
Experiment,1,9,19,3,1.483333333
Experiment,2,9,19,3,2.016666667
Experiment,3,9,19,3,3.666666667
Experiment,1,9,19,4,1.2
Experiment,2,9,19,4,1
Experiment,3,9,19,4,3.1
Experiment,1,9,19,5,1.033333333
Experiment,2,9,19,5,1.316666667
Experiment,3,9,19,5,0.75
Experiment,1,9,20,1,3.4
Experiment,2,9,20,1,1.566666667
Experiment,3,9,20,1,0.3
Experiment,1,9,20,2,5.95
Experiment,2,9,20,2,5.483333333
Experiment,3,9,20,2,4.416666667
Experiment,1,9,20,3,0.6
Experiment,2,9,20,3,1.75
Experiment,3,9,20,3,3.95
Experiment,1,9,20,4,0.9
Experiment,2,9,20,4,1.833333333
Experiment,3,9,20,4,2.483333333
Experiment,1,9,20,5,1.15
Experiment,2,9,20,5,1.366666667
Experiment,3,9,20,5,0.85
Experiment,1,9,21,1,2.066666667
Experiment,2,9,21,1,1.683333333
Experiment,3,9,21,1,0.283333333
Experiment,1,9,21,2,5.966666667
Experiment,2,9,21,2,5.25
Experiment,3,9,21,2,4.15
Experiment,1,9,21,3,1.633333333
Experiment,2,9,21,3,1.25
Experiment,3,9,21,3,4.1
Experiment,1,9,21,4,0.916666667
Experiment,2,9,21,4,2.316666667
Experiment,3,9,21,4,1.65
Experiment,1,9,21,5,1.416666667
Experiment,2,9,21,5,1.5
Experiment,3,9,21,5,1.816666667
Experiment,1,9,22,1,1.5
Experiment,2,9,22,1,1.633333333
Experiment,3,9,22,1,0.033333333
Experiment,1,9,22,2,5.616666667
Experiment,2,9,22,2,4.483333333
Experiment,3,9,22,2,4.083333333
Experiment,1,9,22,3,2.083333333
Experiment,2,9,22,3,1.45
Experiment,3,9,22,3,4.566666667
Experiment,1,9,22,4,1.1
Experiment,2,9,22,4,2.15
Experiment,3,9,22,4,1.116666667
Experiment,1,9,22,5,1.7
Experiment,2,9,22,5,2.283333333
Experiment,3,9,22,5,2.2
Experiment,1,9,23,1,1.266666667
Experiment,2,9,23,1,1.783333333
Experiment,3,9,23,1,0.3
Experiment,1,9,23,2,5.033333333
Experiment,2,9,23,2,4.983333333
